algorithm,machine,problem size,time
dijkstra,halley,500K,0.249696309
dijkstra,halley,500K,0.246137482
dijkstra,halley,500K,0.245078906
dijkstra,halley,500K,0.244662584
dijkstra,halley,500K,0.246811043
dijkstra,halley,500K,0.246541873
dijkstra,halley,500K,0.246160268
dijkstra,halley,500K,0.244709910
dijkstra,halley,500K,0.245908054
dijkstra,halley,500K,0.246442850
dijkstra,halley,500K,0.252694884
dijkstra,halley,500K,0.246663107
dijkstra,halley,500K,0.244789327
dijkstra,halley,500K,0.244823361
dijkstra,halley,500K,0.247124668
dijkstra,halley,500K,0.248884002
dijkstra,halley,500K,0.247818277
dijkstra,halley,500K,0.255775869
dijkstra,halley,500K,0.256326902
dijkstra,halley,500K,0.246684297
dijkstra,halley,500K,0.248183997
dijkstra,halley,500K,0.245127587
dijkstra,halley,500K,0.246093208
dijkstra,halley,500K,0.244806595
dijkstra,halley,500K,0.246542432
dijkstra,halley,500K,0.244289840
dijkstra,halley,500K,0.254864571
dijkstra,halley,500K,0.250264602
dijkstra,halley,500K,0.246821220
dijkstra,halley,500K,0.246818422
dijkstra,halley,500K,0.244512336
dijkstra,halley,500K,0.246129862
dijkstra,halley,500K,0.248420984
dijkstra,halley,500K,0.244188018
dijkstra,halley,500K,0.246127738
dijkstra,halley,500K,0.247358754
dijkstra,halley,500K,0.243812464
dijkstra,halley,500K,0.253617191
dijkstra,halley,500K,0.251698090
dijkstra,halley,500K,0.255894539
dijkstra,halley,500K,0.248161941
dijkstra,halley,500K,0.258741865
dijkstra,halley,500K,0.245880714
dijkstra,halley,500K,0.248530704
dijkstra,halley,500K,0.248106613
dijkstra,halley,500K,0.245266881
dijkstra,halley,500K,0.245851291
dijkstra,halley,500K,0.249018800
dijkstra,halley,500K,0.245675895
dijkstra,halley,500K,0.250176097
dijkstra,halley,500K,0.244121390
dijkstra,halley,500K,0.252144263
dijkstra,halley,500K,0.245143796
dijkstra,halley,500K,0.244345313
dijkstra,halley,500K,0.244466274
dijkstra,halley,500K,0.245205944
dijkstra,halley,500K,0.248506216
dijkstra,halley,500K,0.254515482
dijkstra,halley,500K,0.252300000
dijkstra,halley,500K,0.256893374
dijkstra,halley,500K,0.244544689
dijkstra,halley,500K,0.249578922
dijkstra,halley,500K,0.245935187
dijkstra,halley,500K,0.244487394
dijkstra,halley,500K,0.243731688
dijkstra,halley,500K,0.245078105
dijkstra,halley,500K,0.245651075
dijkstra,halley,500K,0.245739824
dijkstra,halley,500K,0.244688616
dijkstra,halley,500K,0.244980257
dijkstra,halley,500K,0.243983241
dijkstra,halley,500K,0.244407993
dijkstra,halley,500K,0.246970081
dijkstra,halley,500K,0.245820798
dijkstra,halley,500K,0.245424063
dijkstra,halley,500K,0.248271482
dijkstra,halley,500K,0.245118957
dijkstra,halley,500K,0.247166098
dijkstra,halley,500K,0.253758473
dijkstra,halley,500K,0.252789191
dijkstra,halley,500K,0.244838929
dijkstra,halley,500K,0.245419163
dijkstra,halley,500K,0.247016948
dijkstra,halley,500K,0.248652773
dijkstra,halley,500K,0.245523691
dijkstra,halley,500K,0.246174112
dijkstra,halley,500K,0.246415413
dijkstra,halley,500K,0.244567002
dijkstra,halley,500K,0.244175827
dijkstra,halley,500K,0.245355570
dijkstra,halley,500K,0.244820413
dijkstra,halley,500K,0.245593419
dijkstra,halley,500K,0.244856085
dijkstra,halley,500K,0.244109261
dijkstra,halley,500K,0.246186351
dijkstra,halley,500K,0.245004301
dijkstra,halley,500K,0.243885484
dijkstra,halley,500K,0.246469534
dijkstra,halley,500K,0.246895235
dijkstra,halley,500K,0.249415865
dijkstra,halley,500K,0.243859601
dijkstra,halley,500K,0.246945213
dijkstra,halley,500K,0.247832132
dijkstra,halley,500K,0.246989165
dijkstra,halley,500K,0.299436780
dijkstra,halley,500K,0.244775595
dijkstra,halley,500K,0.248523491
dijkstra,halley,500K,0.244424517
dijkstra,halley,500K,0.243958658
dijkstra,halley,500K,0.246072361
dijkstra,halley,500K,0.244875982
dijkstra,halley,500K,0.244312973
dijkstra,halley,500K,0.248119317
dijkstra,halley,500K,0.246445381
dijkstra,halley,500K,0.245329261
dijkstra,halley,500K,0.244644008
dijkstra,halley,500K,0.244215465
dijkstra,halley,500K,0.251965196
dijkstra,halley,500K,0.251599683
dijkstra,halley,500K,0.248891062
dijkstra,halley,500K,0.244475610
dijkstra,halley,500K,0.244577395
dijkstra,halley,500K,0.244365028
dijkstra,halley,500K,0.244861745
dijkstra,halley,500K,0.246513351
dijkstra,halley,500K,0.244428702
dijkstra,halley,500K,0.247429539
dijkstra,halley,500K,0.244894077
dijkstra,halley,500K,0.246274907
dijkstra,halley,500K,0.247251826
dijkstra,halley,500K,0.247237907
dijkstra,halley,500K,0.244516412
dijkstra,halley,500K,0.244683229
dijkstra,halley,500K,0.244168028
dijkstra,halley,500K,0.244190256
dijkstra,halley,500K,0.244035381
dijkstra,halley,500K,0.244516110
dijkstra,halley,500K,0.245577324
dijkstra,halley,500K,0.246640828
dijkstra,halley,500K,0.258678331
dijkstra,halley,500K,0.257748003
dijkstra,halley,500K,0.251292472
dijkstra,halley,500K,0.247287582
dijkstra,halley,500K,0.246236280
dijkstra,halley,500K,0.256898946
dijkstra,halley,500K,0.247138316
dijkstra,halley,500K,0.254173003
dijkstra,halley,500K,0.254168699
dijkstra,halley,500K,0.255062681
dijkstra,halley,500K,0.248313314
dijkstra,halley,500K,0.248492813
dijkstra,halley,500K,0.248822747
dijkstra,halley,500K,0.245435953
dijkstra,halley,500K,0.249182300
dijkstra,halley,500K,0.245132745
dijkstra,halley,500K,0.244562531
dijkstra,halley,500K,0.245908033
dijkstra,halley,500K,0.253706090
dijkstra,halley,500K,0.244047909
dijkstra,halley,500K,0.255789446
dijkstra,halley,500K,0.254855665
dijkstra,halley,500K,0.249531898
dijkstra,halley,500K,0.254241085
dijkstra,halley,500K,0.247988352
dijkstra,halley,500K,0.244389672
dijkstra,halley,500K,0.255752452
dijkstra,halley,500K,0.244562880
dijkstra,halley,500K,0.256037470
dijkstra,halley,500K,0.251185063
dijkstra,halley,500K,0.246298098
dijkstra,halley,500K,0.247245992
dijkstra,halley,500K,0.247451275
dijkstra,halley,500K,0.254827672
dijkstra,halley,500K,0.251754271
dijkstra,halley,500K,0.256256310
dijkstra,halley,500K,0.260579854
dijkstra,halley,500K,0.254618809
dijkstra,halley,500K,0.255314173
dijkstra,halley,500K,0.244083814
dijkstra,halley,500K,0.255076723
dijkstra,halley,500K,0.254740731
dijkstra,halley,500K,0.247649507
dijkstra,halley,500K,0.256586145
dijkstra,halley,500K,0.258320255
dijkstra,halley,500K,0.257796433
dijkstra,halley,500K,0.249076324
dijkstra,halley,500K,0.246205537
dijkstra,halley,500K,0.245996586
dijkstra,halley,500K,0.254358114
dijkstra,halley,500K,0.247255201
dijkstra,halley,500K,0.265840148
dijkstra,halley,500K,0.246693161
dijkstra,halley,500K,0.253659516
dijkstra,halley,500K,0.249623452
dijkstra,halley,500K,0.249238719
dijkstra,halley,500K,0.254753146
dijkstra,halley,500K,0.253231036
dijkstra,halley,500K,0.255617601
dijkstra,halley,500K,0.254633629
dijkstra,halley,500K,0.256970004
dijkstra,halley,500K,0.252397084
dijkstra,halley,500K,0.255603807
dijkstra,halley,500K,0.250556733
dijkstra,halley,500K,0.256923239
dijkstra,halley,500K,0.251253450
dijkstra,halley,500K,0.246568692
dijkstra,halley,500K,0.245931953
dijkstra,halley,500K,0.245760108
dijkstra,halley,500K,0.246197803
dijkstra,halley,500K,0.248406845
dijkstra,halley,500K,0.252353132
dijkstra,halley,500K,0.246480625
dijkstra,halley,500K,0.249283411
dijkstra,halley,500K,0.249271934
dijkstra,halley,500K,0.246684831
dijkstra,halley,500K,0.248605585
dijkstra,halley,500K,0.248105750
dijkstra,halley,500K,0.244812076
dijkstra,halley,500K,0.251231684
dijkstra,halley,500K,0.246601125
dijkstra,halley,500K,0.249302883
dijkstra,halley,500K,0.245453536
dijkstra,halley,500K,0.244550540
dijkstra,halley,500K,0.245319136
dijkstra,halley,500K,0.245599253
dijkstra,halley,500K,0.247208899
dijkstra,halley,500K,0.245505924
dijkstra,halley,500K,0.247159954
dijkstra,halley,500K,0.246373852
dijkstra,halley,500K,0.256288777
dijkstra,halley,500K,0.243980000
dijkstra,halley,500K,0.248801373
dijkstra,halley,500K,0.244319179
dijkstra,halley,500K,0.245233897
dijkstra,halley,500K,0.244258893
dijkstra,halley,500K,0.243570776
dijkstra,halley,500K,0.245782676
dijkstra,halley,500K,0.244508583
dijkstra,halley,500K,0.245753030
dijkstra,halley,500K,0.245606968
dijkstra,halley,500K,0.246521246
dijkstra,halley,500K,0.243863312
dijkstra,halley,500K,0.247108382
dijkstra,halley,500K,0.246345264
dijkstra,halley,500K,0.244293332
dijkstra,halley,500K,0.244548153
dijkstra,halley,500K,0.248255242
dijkstra,halley,500K,0.243653840
dijkstra,halley,500K,0.244861620
dijkstra,halley,500K,0.249361790
dijkstra,halley,500K,0.246140256
dijkstra,halley,500K,0.245859825
dijkstra,halley,500K,0.244033665
dijkstra,halley,500K,0.248529104
dijkstra,halley,500K,0.250480246
dijkstra,halley,500K,0.253709585
dijkstra,halley,500K,0.257840973
dijkstra,halley,500K,0.247355526
dijkstra,halley,500K,0.247864291
dijkstra,halley,500K,0.248223027
dijkstra,halley,500K,0.254221404
dijkstra,halley,500K,0.249489086
dijkstra,halley,500K,0.245807347
dijkstra,halley,500K,0.250361823
dijkstra,halley,500K,0.250342375
dijkstra,halley,500K,0.248517098
dijkstra,halley,500K,0.243581459
dijkstra,halley,500K,0.254322451
dijkstra,halley,500K,0.245634387
dijkstra,halley,500K,0.252250558
dijkstra,halley,500K,0.250718698
dijkstra,halley,500K,0.254574954
dijkstra,halley,500K,0.247948525
dijkstra,halley,500K,0.253337499
dijkstra,halley,500K,0.248994900
dijkstra,halley,500K,0.254105287
dijkstra,halley,500K,0.257928899
dijkstra,halley,500K,0.247744781
dijkstra,halley,500K,0.244079961
dijkstra,halley,500K,0.255705072
dijkstra,halley,500K,0.250838710
dijkstra,halley,500K,0.257425267
dijkstra,halley,500K,0.246363116
dijkstra,halley,500K,0.257282413
dijkstra,halley,500K,0.244372413
dijkstra,halley,500K,0.245209134
dijkstra,halley,500K,0.247882451
dijkstra,halley,500K,0.252426797
dijkstra,halley,500K,0.249079335
dijkstra,halley,500K,0.248494714
dijkstra,halley,500K,0.245619742
dijkstra,halley,500K,0.244634530
dijkstra,halley,500K,0.258129433
dijkstra,halley,500K,0.257195987
dijkstra,halley,500K,0.244486688
dijkstra,halley,500K,0.255454112
dijkstra,halley,500K,0.246248670
dijkstra,halley,500K,0.244188925
dijkstra,halley,500K,0.255449096
dijkstra,halley,500K,0.257629712
dijkstra,halley,500K,0.255166646
dijkstra,halley,500K,0.244644604
dijkstra,halley,500K,0.244756182
dijkstra,halley,500K,0.247259488
dijkstra,halley,500K,0.252287550
dijkstra,halley,500K,0.246659555
dijkstra,halley,500K,0.246369492
dijkstra,halley,500K,0.243888048
dijkstra,halley,500K,0.243842129
dijkstra,halley,500K,0.244084285
dijkstra,halley,500K,0.244979868
dijkstra,halley,500K,0.255683146
dijkstra,halley,500K,0.255005549
dijkstra,halley,500K,0.245245942
dijkstra,halley,500K,0.243761342
dijkstra,halley,500K,0.254051888
dijkstra,halley,500K,0.244960055
dijkstra,halley,500K,0.249288896
dijkstra,halley,500K,0.248274185
dijkstra,halley,500K,0.245405986
dijkstra,halley,500K,0.250851391
dijkstra,halley,500K,0.246223839
dijkstra,halley,500K,0.247685702
dijkstra,halley,500K,0.249252792
dijkstra,halley,500K,0.257428755
dijkstra,halley,500K,0.243879575
dijkstra,halley,500K,0.246836114
dijkstra,halley,500K,0.248801449
dijkstra,halley,500K,0.256643818
dijkstra,halley,500K,0.247521772
dijkstra,halley,500K,0.244352966
dijkstra,halley,500K,0.246582077
dijkstra,halley,500K,0.255344694
dijkstra,halley,500K,0.246996550
dijkstra,halley,500K,0.254062366
dijkstra,halley,500K,0.246911627
dijkstra,halley,500K,0.246628071
dijkstra,halley,500K,0.257379064
dijkstra,halley,500K,0.248379601
dijkstra,halley,500K,0.243917940
dijkstra,halley,500K,0.247926278
dijkstra,halley,500K,0.253270935
dijkstra,halley,500K,0.255064771
dijkstra,halley,500K,0.250237170
dijkstra,halley,500K,0.249884957
dijkstra,halley,500K,0.243765086
dijkstra,halley,500K,0.244003078
dijkstra,halley,500K,0.244744808
dijkstra,halley,500K,0.246890861
dijkstra,halley,500K,0.249842009
dijkstra,halley,500K,0.255505337
dijkstra,halley,500K,0.247430186
dijkstra,halley,500K,0.248434567
dijkstra,halley,500K,0.256684475
dijkstra,halley,500K,0.245170955
dijkstra,halley,1M,0.615269532
dijkstra,halley,1M,0.626972323
dijkstra,halley,1M,0.615104652
dijkstra,halley,1M,0.613721410
dijkstra,halley,1M,0.614421871
dijkstra,halley,1M,0.626629254
dijkstra,halley,1M,0.631224980
dijkstra,halley,1M,0.612876394
dijkstra,halley,1M,0.621977824
dijkstra,halley,1M,0.627217166
dijkstra,halley,1M,0.627181311
dijkstra,halley,1M,0.616018794
dijkstra,halley,1M,0.617091652
dijkstra,halley,1M,0.615635974
dijkstra,halley,1M,0.615668106
dijkstra,halley,1M,0.668941657
dijkstra,halley,1M,0.614968711
dijkstra,halley,1M,0.616074689
dijkstra,halley,1M,0.614874076
dijkstra,halley,1M,0.628753970
dijkstra,halley,1M,0.615373519
dijkstra,halley,1M,0.618823703
dijkstra,halley,1M,0.619870382
dijkstra,halley,1M,0.617962831
dijkstra,halley,1M,0.621112985
dijkstra,halley,1M,0.615079321
dijkstra,halley,1M,0.619445503
dijkstra,halley,1M,0.615537281
dijkstra,halley,1M,0.612562085
dijkstra,halley,1M,0.616918225
dijkstra,halley,1M,0.619905228
dijkstra,halley,1M,0.612569410
dijkstra,halley,1M,0.616909914
dijkstra,halley,1M,0.618304047
dijkstra,halley,1M,0.613314957
dijkstra,halley,1M,0.612787350
dijkstra,halley,1M,0.614241921
dijkstra,halley,1M,0.616146457
dijkstra,halley,1M,0.613008683
dijkstra,halley,1M,0.653082892
dijkstra,halley,1M,0.618395832
dijkstra,halley,1M,0.615437471
dijkstra,halley,1M,0.616393626
dijkstra,halley,1M,0.620978717
dijkstra,halley,1M,0.615601293
dijkstra,halley,1M,0.627683164
dijkstra,halley,1M,0.615368362
dijkstra,halley,1M,0.619315034
dijkstra,halley,1M,0.613228491
dijkstra,halley,1M,0.617501659
dijkstra,halley,1M,0.624087314
dijkstra,halley,1M,0.629874785
dijkstra,halley,1M,0.625673618
dijkstra,halley,1M,0.615445802
dijkstra,halley,1M,0.625337390
dijkstra,halley,1M,0.625924674
dijkstra,halley,1M,0.615996634
dijkstra,halley,1M,0.611735629
dijkstra,halley,1M,0.629230669
dijkstra,halley,1M,0.614716395
dijkstra,halley,1M,0.614789141
dijkstra,halley,1M,0.627017446
dijkstra,halley,1M,0.614472215
dijkstra,halley,1M,0.631380480
dijkstra,halley,1M,0.614647795
dijkstra,halley,1M,0.613926657
dijkstra,halley,1M,0.619219961
dijkstra,halley,1M,0.624109547
dijkstra,halley,1M,0.616317069
dijkstra,halley,1M,0.617688163
dijkstra,halley,1M,0.627939198
dijkstra,halley,1M,0.635717361
dijkstra,halley,1M,0.616564173
dijkstra,halley,1M,0.617174433
dijkstra,halley,1M,0.624687947
dijkstra,halley,1M,0.615565757
dijkstra,halley,1M,0.626512234
dijkstra,halley,1M,0.628674698
dijkstra,halley,1M,0.616050137
dijkstra,halley,1M,0.615601823
dijkstra,halley,1M,0.632240555
dijkstra,halley,1M,0.615417698
dijkstra,halley,1M,0.624535001
dijkstra,halley,1M,0.613295025
dijkstra,halley,1M,0.625707329
dijkstra,halley,1M,0.627810073
dijkstra,halley,1M,0.631500168
dijkstra,halley,1M,0.626748652
dijkstra,halley,1M,0.624737437
dijkstra,halley,1M,0.621298191
dijkstra,halley,1M,0.626982600
dijkstra,halley,1M,0.619470454
dijkstra,halley,1M,0.630670488
dijkstra,halley,1M,0.614878270
dijkstra,halley,1M,0.616193166
dijkstra,halley,1M,0.619431548
dijkstra,halley,1M,0.626033348
dijkstra,halley,1M,0.615696002
dijkstra,halley,1M,0.618860780
dijkstra,halley,1M,0.619734041
dijkstra,halley,1M,0.614781010
dijkstra,halley,1M,0.619721039
dijkstra,halley,1M,0.615204860
dijkstra,halley,1M,0.618294053
dijkstra,halley,1M,0.615553466
dijkstra,halley,1M,0.623050189
dijkstra,halley,1M,0.616235046
dijkstra,halley,1M,0.622881318
dijkstra,halley,1M,0.614974793
dijkstra,halley,1M,0.613545356
dijkstra,halley,1M,0.615813179
dijkstra,halley,1M,0.617367211
dijkstra,halley,1M,0.626123519
dijkstra,halley,1M,0.617558117
dijkstra,halley,1M,0.616975835
dijkstra,halley,1M,0.621056304
dijkstra,halley,1M,0.614016320
dijkstra,halley,1M,0.612247155
dijkstra,halley,1M,0.618066948
dijkstra,halley,1M,0.619697677
dijkstra,halley,1M,0.612911826
dijkstra,halley,1M,0.615737208
dijkstra,halley,1M,0.613714540
dijkstra,halley,1M,0.619514487
dijkstra,halley,1M,0.613265176
dijkstra,halley,1M,0.616399484
dijkstra,halley,1M,0.619358286
dijkstra,halley,1M,0.615209764
dijkstra,halley,1M,0.615789931
dijkstra,halley,1M,0.619505229
dijkstra,halley,1M,0.613917021
dijkstra,halley,1M,0.617359095
dijkstra,halley,1M,0.625207438
dijkstra,halley,1M,0.613126553
dijkstra,halley,1M,0.616615528
dijkstra,halley,1M,0.627336651
dijkstra,halley,1M,0.625152307
dijkstra,halley,1M,0.619137714
dijkstra,halley,1M,0.623754303
dijkstra,halley,1M,0.617758535
dijkstra,halley,1M,0.616230412
dijkstra,halley,1M,0.615622972
dijkstra,halley,1M,0.619009845
dijkstra,halley,1M,0.614220837
dijkstra,halley,1M,0.620259934
dijkstra,halley,1M,0.614386209
dijkstra,halley,1M,0.623482037
dijkstra,halley,1M,0.618289498
dijkstra,halley,1M,0.620199492
dijkstra,halley,1M,0.614698184
dijkstra,halley,1M,0.629237806
dijkstra,halley,1M,0.622790123
dijkstra,halley,1M,0.626964951
dijkstra,halley,1M,0.617724910
dijkstra,halley,1M,0.625496205
dijkstra,halley,1M,0.613263991
dijkstra,halley,1M,0.625685885
dijkstra,halley,1M,0.625656231
dijkstra,halley,1M,0.618868313
dijkstra,halley,1M,0.627087115
dijkstra,halley,1M,0.623650054
dijkstra,halley,1M,0.615045214
dijkstra,halley,1M,0.621967035
dijkstra,halley,1M,0.626754773
dijkstra,halley,1M,0.614401143
dijkstra,halley,1M,0.613482902
dijkstra,halley,1M,0.616947529
dijkstra,halley,1M,0.617964953
dijkstra,halley,1M,0.613579989
dijkstra,halley,1M,0.618962645
dijkstra,halley,1M,0.612516849
dijkstra,halley,1M,0.616501767
dijkstra,halley,1M,0.614576133
dijkstra,halley,1M,0.612058759
dijkstra,halley,1M,0.613673868
dijkstra,halley,1M,0.613603609
dijkstra,halley,1M,0.616492068
dijkstra,halley,1M,0.613868423
dijkstra,halley,1M,0.618517060
dijkstra,halley,1M,0.613562389
dijkstra,halley,1M,0.614328168
dijkstra,halley,1M,0.618112774
dijkstra,halley,1M,0.612936719
dijkstra,halley,1M,0.612903936
dijkstra,halley,1M,0.614069837
dijkstra,halley,1M,0.614407204
dijkstra,halley,1M,0.614390627
dijkstra,halley,1M,0.616840411
dijkstra,halley,1M,0.614811265
dijkstra,halley,1M,0.626580311
dijkstra,halley,1M,0.619512453
dijkstra,halley,1M,0.621252355
dijkstra,halley,1M,0.619311016
dijkstra,halley,1M,0.626072464
dijkstra,halley,1M,0.612799461
dijkstra,halley,1M,0.618564043
dijkstra,halley,1M,0.612478706
dijkstra,halley,1M,0.615679179
dijkstra,halley,1M,0.626567883
dijkstra,halley,1M,0.623214081
dijkstra,halley,1M,0.627487747
dijkstra,halley,1M,0.614539940
dijkstra,halley,1M,0.620285348
dijkstra,halley,1M,0.632047028
dijkstra,halley,1M,0.615254978
dijkstra,halley,1M,0.628725413
dijkstra,halley,1M,0.624336138
dijkstra,halley,1M,0.626008899
dijkstra,halley,1M,0.616581009
dijkstra,halley,1M,0.614851264
dijkstra,halley,1M,0.631360109
dijkstra,halley,1M,0.615577036
dijkstra,halley,1M,0.621647543
dijkstra,halley,1M,0.630464142
dijkstra,halley,1M,0.624390547
dijkstra,halley,1M,0.620802883
dijkstra,halley,1M,0.623668897
dijkstra,halley,1M,0.616348734
dijkstra,halley,1M,0.624470242
dijkstra,halley,1M,0.629188298
dijkstra,halley,1M,0.614218573
dijkstra,halley,1M,0.624151466
dijkstra,halley,1M,0.616816084
dijkstra,halley,1M,0.617976529
dijkstra,halley,1M,0.620540723
dijkstra,halley,1M,0.624078389
dijkstra,halley,1M,0.630250883
dijkstra,halley,1M,0.616129705
dijkstra,halley,1M,0.623193082
dijkstra,halley,1M,0.624986799
dijkstra,halley,1M,0.629887478
dijkstra,halley,1M,0.613700792
dijkstra,halley,1M,0.613238252
dijkstra,halley,1M,0.615738557
dijkstra,halley,1M,0.622982762
dijkstra,halley,1M,0.630530148
dijkstra,halley,1M,0.618718253
dijkstra,halley,1M,0.613393354
dijkstra,halley,1M,0.617882865
dijkstra,halley,1M,0.613527202
dijkstra,halley,1M,0.616386457
dijkstra,halley,1M,0.629226100
dijkstra,halley,1M,0.621243177
dijkstra,halley,1M,0.617266307
dijkstra,halley,1M,0.619210580
dijkstra,halley,1M,0.618667700
dijkstra,halley,1M,0.612363980
dijkstra,halley,1M,0.618546783
dijkstra,halley,1M,0.626663354
dijkstra,halley,1M,0.615720554
dijkstra,halley,1M,0.619003913
dijkstra,halley,1M,0.613369039
dijkstra,halley,1M,0.613354741
dijkstra,halley,1M,0.622877623
